address,sink,flavor,enclosing_fn,ef_file,ef_line,inner_file,inner_line,outer_file,outer_line,bucket,status,final_file,final_line,method,confidence,reason
0x4de8,panic_fmt,explicit_panic,"<capsules_extra::kv_driver::KVStoreDriver<capsules_extra::virtual_kv::VirtualKVPermissions<capsules_extra::kv_store_permissions::KVStorePermissions<capsules_extra::tickv_kv_store::TicKVKVStore<capsules_extra::tickv::TicKVSystem<capsules_extra::mx25r6435f::MX25R6435F<capsules_core::virtualizers::virtual_spi::VirtualSpiMasterDevice<nrf52::spi::SPIM>, nrf5x::gpio::GPIOPin, capsules_core::virtualizers::virtual_alarm::VirtualMuxAlarm<nrf5x::rtc::Rtc>>, capsules_extra::sip_hash::SipHasher24, 4096>, [u8; 8]>>>> as kernel::syscall_driver::SyscallDriver>::allocate_grant",./kernel/src/grant.rs,1421,./kernel/src/grant.rs,1421,./capsules/extra/src/kv_driver.rs,538,annotatable,marked,kernel/src/grant.rs,1421,branch FLUX-* marker within ±6 lines of effective_frame,high,
0x19b52,slice_index_order_fail,slice_order,<capsules_extra::net::ipv6::ipv6_send::IP6SendStruct<capsules_core::virtualizers::virtual_alarm::VirtualMuxAlarm<nrf5x::rtc::Rtc>> as capsules_extra::net::ipv6::ipv6_send::IP6Sender>::send_to,./kernel/src/utilities/leasable_buffer.rs,361,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/slice/index.rs,434,./capsules/extra/src/net/ipv6/ipv6_send.rs,168,annotatable,marked,kernel/src/utilities/leasable_buffer.rs,361,"branch FLUX-* marker at line 368 (Δ=+7, line-shift from inserted annotations)",medium,marker exists at offset; verify visually
0x19b5c,slice_end_index_len_fail,slice_end,<capsules_extra::net::ipv6::ipv6_send::IP6SendStruct<capsules_core::virtualizers::virtual_alarm::VirtualMuxAlarm<nrf5x::rtc::Rtc>> as capsules_extra::net::ipv6::ipv6_send::IP6Sender>::send_to,./kernel/src/utilities/leasable_buffer.rs,361,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/slice/index.rs,437,./capsules/extra/src/net/ipv6/ipv6_send.rs,168,annotatable,marked,kernel/src/utilities/leasable_buffer.rs,361,"branch FLUX-* marker at line 368 (Δ=+7, line-shift from inserted annotations)",medium,marker exists at offset; verify visually
0x19b70,panic_bounds_check,bounds,<capsules_extra::net::ipv6::ipv6_send::IP6SendStruct<capsules_core::virtualizers::virtual_alarm::VirtualMuxAlarm<nrf5x::rtc::Rtc>> as capsules_extra::net::ipv6::ipv6_send::IP6Sender>::send_to,./kernel/src/utilities/leasable_buffer.rs,361,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/slice/index.rs,274,./capsules/extra/src/net/ipv6/ipv6_send.rs,168,annotatable,marked,kernel/src/utilities/leasable_buffer.rs,361,"branch FLUX-* marker at line 368 (Δ=+7, line-shift from inserted annotations)",medium,marker exists at offset; verify visually
0xd14a,panic_fmt,explicit_panic,<capsules_extra::net::udp::driver::UDPDriver>::get_next_tx_if_idle,./kernel/src/grant.rs,1421,./kernel/src/grant.rs,1421,./capsules/extra/src/net/udp/driver.rs,190,annotatable,marked,kernel/src/grant.rs,1421,branch FLUX-* marker within ±6 lines of effective_frame,high,
0xd362,panic_fmt,explicit_panic,<capsules_extra::net::udp::driver::UDPDriver>::perform_tx_sync,./kernel/src/grant.rs,1421,./kernel/src/grant.rs,1421,./capsules/extra/src/net/udp/driver.rs,226,annotatable,marked,kernel/src/grant.rs,1421,branch FLUX-* marker within ±6 lines of effective_frame,high,
0xd032,unwrap_failed,unwrap_option,<capsules_extra::net::udp::driver::UDPDriver as kernel::syscall_driver::SyscallDriver>::command,./kernel/src/grant.rs,1244,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/option.rs,978,./capsules/extra/src/net/udp/driver.rs,393,annotatable,marked,kernel/src/grant.rs,1244,branch FLUX-* marker within ±6 lines of effective_frame,high,
0xd3c6,panic_fmt,explicit_panic,<capsules_extra::net::udp::driver::UDPDriver as kernel::syscall_driver::SyscallDriver>::allocate_grant,./kernel/src/grant.rs,1421,./kernel/src/grant.rs,1421,./capsules/extra/src/net/udp/driver.rs,552,annotatable,marked,kernel/src/grant.rs,1421,branch FLUX-* marker within ±6 lines of effective_frame,high,
0xd4ca,panic_fmt,explicit_panic,<capsules_extra::net::udp::driver::UDPDriver as capsules_extra::net::udp::udp_port_table::PortQuery>::is_bound,./kernel/src/grant.rs,1421,./kernel/src/grant.rs,1421,./capsules/extra/src/net/udp/driver.rs,644,annotatable,marked,kernel/src/grant.rs,1421,branch FLUX-* marker within ±6 lines of effective_frame,high,
0xd7e2,panic_fmt,explicit_panic,<capsules_extra::net::udp::udp_recv::MuxUdpReceiver as capsules_extra::net::ipv6::ipv6_recv::IP6RecvClient>::receive,./kernel/src/grant.rs,1421,./kernel/src/grant.rs,1421,./capsules/extra/src/net/udp/udp_recv.rs,77,annotatable,marked,kernel/src/grant.rs,1421,branch FLUX-* marker within ±6 lines of effective_frame,high,
0x1f75e,panic_fmt,explicit_panic,<capsules_extra::temperature::TemperatureSensor<nrf5x::temperature::Temp> as kernel::hil::sensors::TemperatureClient>::callback,./kernel/src/grant.rs,1421,./kernel/src/grant.rs,1421,./capsules/extra/src/temperature.rs,128,annotatable,marked,kernel/src/grant.rs,1421,branch FLUX-* marker within ±6 lines of effective_frame,high,
0x4d8a,panic_fmt,explicit_panic,<capsules_extra::temperature::TemperatureSensor<nrf5x::temperature::Temp> as kernel::syscall_driver::SyscallDriver>::command,./kernel/src/grant.rs,1421,./kernel/src/grant.rs,1421,./capsules/extra/src/temperature.rs,152,annotatable,marked,kernel/src/grant.rs,1421,branch FLUX-* marker within ±6 lines of effective_frame,high,
0x4cd0,panic_fmt,explicit_panic,<capsules_extra::temperature::TemperatureSensor<nrf5x::temperature::Temp> as kernel::syscall_driver::SyscallDriver>::allocate_grant,./kernel/src/grant.rs,1421,./kernel/src/grant.rs,1421,./capsules/extra/src/temperature.rs,158,annotatable,marked,kernel/src/grant.rs,1421,branch FLUX-* marker within ±6 lines of effective_frame,high,
0x14fc6,slice_index_order_fail,slice_order,"<capsules_extra::tickv::TicKVSystem<capsules_extra::mx25r6435f::MX25R6435F<capsules_core::virtualizers::virtual_spi::VirtualSpiMasterDevice<nrf52::spi::SPIM>, nrf5x::gpio::GPIOPin, capsules_core::virtualizers::virtual_alarm::VirtualMuxAlarm<nrf5x::rtc::Rtc>>, capsules_extra::sip_hash::SipHasher24, 4096> as capsules_extra::tickv::KVSystem>::generate_key",./kernel/src/utilities/leasable_buffer.rs,361,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/slice/index.rs,434,./capsules/extra/src/tickv.rs,653,annotatable,marked,kernel/src/utilities/leasable_buffer.rs,361,"branch FLUX-* marker at line 368 (Δ=+7, line-shift from inserted annotations)",medium,marker exists at offset; verify visually
0x14fd0,slice_end_index_len_fail,slice_end,"<capsules_extra::tickv::TicKVSystem<capsules_extra::mx25r6435f::MX25R6435F<capsules_core::virtualizers::virtual_spi::VirtualSpiMasterDevice<nrf52::spi::SPIM>, nrf5x::gpio::GPIOPin, capsules_core::virtualizers::virtual_alarm::VirtualMuxAlarm<nrf5x::rtc::Rtc>>, capsules_extra::sip_hash::SipHasher24, 4096> as capsules_extra::tickv::KVSystem>::generate_key",./kernel/src/utilities/leasable_buffer.rs,361,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/slice/index.rs,437,./capsules/extra/src/tickv.rs,653,annotatable,marked,kernel/src/utilities/leasable_buffer.rs,361,"branch FLUX-* marker at line 368 (Δ=+7, line-shift from inserted annotations)",medium,marker exists at offset; verify visually
0x7ec0,panic_const::panic_const_rem_by_zero,rem_by_zero,<kernel::collections::ring_buffer::RingBuffer<kernel::process::Task> as kernel::collections::queue::Queue<kernel::process::Task>>::enqueue,./kernel/src/collections/ring_buffer.rs,81,./kernel/src/collections/ring_buffer.rs,81,./kernel/src/collections/ring_buffer.rs,107,annotatable,marked,kernel/src/collections/ring_buffer.rs,81,branch FLUX-* marker within ±6 lines of effective_frame,high,
0x10436,panic_const::panic_const_rem_by_zero,rem_by_zero,<kernel::collections::ring_buffer::RingBuffer<u8> as kernel::collections::queue::Queue<u8>>::enqueue,./kernel/src/collections/ring_buffer.rs,81,./kernel/src/collections/ring_buffer.rs,81,./kernel/src/collections/ring_buffer.rs,107,annotatable,marked,kernel/src/collections/ring_buffer.rs,81,branch FLUX-* marker within ±6 lines of effective_frame,high,
0x1043e,panic_bounds_check,bounds,<kernel::collections::ring_buffer::RingBuffer<u8> as kernel::collections::queue::Queue<u8>>::enqueue,./kernel/src/collections/ring_buffer.rs,111,./kernel/src/collections/ring_buffer.rs,111,./kernel/src/collections/ring_buffer.rs,111,annotatable,marked,kernel/src/collections/ring_buffer.rs,111,"branch FLUX-* marker at line 125 (Δ=+14, line-shift from inserted annotations)",medium,marker exists at offset; verify visually
0x134fa,slice_end_index_len_fail,slice_end,<nrf52840dk_lib::io::Writer as kernel::debug::IoWrite>::write_ring_buffer,./kernel/src/collections/ring_buffer.rs,56,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/slice/index.rs,437,./kernel/src/debug.rs,86,annotatable,marked,kernel/src/collections/ring_buffer.rs,56,branch FLUX-* marker within ±6 lines of effective_frame,high,
0x1350e,panic_fmt,explicit_panic,<nrf52840dk_lib::io::Writer as kernel::debug::IoWrite>::write_ring_buffer,./kernel/src/collections/ring_buffer.rs,58,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/slice/mod.rs,1918,./kernel/src/debug.rs,86,annotatable,marked,kernel/src/collections/ring_buffer.rs,58,branch FLUX-* marker within ±6 lines of effective_frame,high,
0x10898,panic_bounds_check,bounds,<kernel::debug::DebugWriter>::publish_bytes,./kernel/src/collections/ring_buffer.rs,151,./kernel/src/collections/ring_buffer.rs,151,./kernel/src/debug.rs,458,annotatable,marked,kernel/src/collections/ring_buffer.rs,151,"branch FLUX-* marker at line 167 (Δ=+16, line-shift from inserted annotations)",medium,marker exists at offset; verify visually
0x108d6,unwrap_failed,unwrap_option,kernel::debug::debug_println,./kernel/src/debug.rs,415,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/option.rs,978,./kernel/src/debug.rs,587,annotatable,marked,kernel/src/debug.rs,415,branch FLUX-* marker within ±6 lines of effective_frame,high,
0x9aa4,panic_fmt,explicit_panic,<capsules_core::console::Console as kernel::hil::uart::TransmitClient>::transmitted_buffer,./kernel/src/grant.rs,,./kernel/src/grant.rs,,./kernel/src/grant.rs,,no_line,recovered-no-line,kernel/src/grant.rs,,flux-flavor regex search inside enclosing fn body,low,fn not found in source
0xa29a,panic_fmt,explicit_panic,"<kernel::grant::Grant<capsules_extra::net::udp::driver::App, kernel::grant::UpcallCount<2>, kernel::grant::AllowRoCount<1>, kernel::grant::AllowRwCount<3>>>::enter::<<capsules_extra::net::udp::driver::UDPDriver as capsules_extra::net::udp::udp_send::UDPSendClient>::send_done::{closure#0}::{closure#0}, ()>",./kernel/src/grant.rs,1421,./kernel/src/grant.rs,1421,./kernel/src/grant.rs,1745,annotatable,marked,kernel/src/grant.rs,1421,branch FLUX-* marker within ±6 lines of effective_frame,high,
0x172b0,panic_fmt,explicit_panic,"<kernel::grant::Grant<capsules_extra::ieee802154::driver::App, kernel::grant::UpcallCount<2>, kernel::grant::AllowRoCount<1>, kernel::grant::AllowRwCount<2>>>::enter::<<capsules_extra::ieee802154::driver::RadioDriver<capsules_extra::ieee802154::virtual_mac::MacUser<capsules_extra::ieee802154::framer::Framer<capsules_extra::ieee802154::mac::AwakeMac<nrf52840::ieee802154_radio::Radio>, capsules_core::virtualizers::virtual_aes_ccm::VirtualAES128CCM<nrf5x::aes::AesECB>>>>>::perform_tx_sync::{closure#0}, core::result::Result<(), kernel::errorcode::ErrorCode>>",./kernel/src/grant.rs,1421,./kernel/src/grant.rs,1421,./kernel/src/grant.rs,1745,annotatable,marked,kernel/src/grant.rs,1421,branch FLUX-* marker within ±6 lines of effective_frame,high,
0x7e60,unwrap_failed,unwrap_option,<kernel::ipc::IPC<8> as kernel::syscall_driver::SyscallDriver>::command,./kernel/src/grant.rs,1244,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/option.rs,978,./kernel/src/ipc.rs,149,annotatable,marked,kernel/src/grant.rs,1244,branch FLUX-* marker within ±6 lines of effective_frame,high,
0x7e74,panic_fmt,explicit_panic,<kernel::ipc::IPC<8> as kernel::syscall_driver::SyscallDriver>::command,./kernel/src/grant.rs,1421,./kernel/src/grant.rs,1421,./kernel/src/ipc.rs,149,annotatable,marked,kernel/src/grant.rs,1421,branch FLUX-* marker within ±6 lines of effective_frame,high,
0x7b56,panic_fmt,explicit_panic,<kernel::ipc::IPC<8> as kernel::syscall_driver::SyscallDriver>::allocate_grant,./kernel/src/grant.rs,1421,./kernel/src/grant.rs,1421,./kernel/src/ipc.rs,252,annotatable,marked,kernel/src/grant.rs,1421,branch FLUX-* marker within ±6 lines of effective_frame,high,
0x1d54,panic_fmt,explicit_panic,"<kernel::kernel::Kernel>::kernel_loop::<nrf52840dk::Platform, nrf52::chip::NRF52<nrf52840::interrupt_service::Nrf52840DefaultPeripherals>, 8>",./kernel/src/kernel.rs,,./kernel/src/kernel.rs,,./kernel/src/kernel.rs,,no_line,recovered-no-line,kernel/src/kernel.rs,,flux-flavor regex search inside enclosing fn body,low,fn not found in source
0x132ca,panic_fmt,explicit_panic,"<kernel::kernel::Kernel>::create_grant::<capsules_core::alarm::AlarmData<kernel::hil::time::Ticks24>, kernel::grant::UpcallCount<1>, kernel::grant::AllowRoCount<0>, kernel::grant::AllowRwCount<0>>",./kernel/src/kernel.rs,281,./kernel/src/kernel.rs,281,./kernel/src/kernel.rs,281,annotatable,marked,kernel/src/kernel.rs,281,branch FLUX-* marker within ±6 lines of effective_frame,high,
0x1d7e,unwrap_failed,unwrap_option,"<kernel::kernel::Kernel>::kernel_loop::<nrf52840dk::Platform, nrf52::chip::NRF52<nrf52840::interrupt_service::Nrf52840DefaultPeripherals>, 8>",./kernel/src/scheduler/round_robin.rs,129,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/option.rs,978,./kernel/src/kernel.rs,441,annotatable,marked,kernel/src/scheduler/round_robin.rs,129,branch FLUX-* marker within ±6 lines of effective_frame,high,
0x1d88,panic,explicit_panic,"<kernel::kernel::Kernel>::kernel_loop::<nrf52840dk::Platform, nrf52::chip::NRF52<nrf52840::interrupt_service::Nrf52840DefaultPeripherals>, 8>",./kernel/src/scheduler/round_robin.rs,123,./kernel/src/scheduler/round_robin.rs,123,./kernel/src/kernel.rs,441,annotatable,marked,kernel/src/scheduler/round_robin.rs,123,branch FLUX-* marker within ±6 lines of effective_frame,high,
0x1d92,panic,explicit_panic,"<kernel::kernel::Kernel>::kernel_loop::<nrf52840dk::Platform, nrf52::chip::NRF52<nrf52840::interrupt_service::Nrf52840DefaultPeripherals>, 8>",./kernel/src/kernel.rs,689,./kernel/src/kernel.rs,689,./kernel/src/kernel.rs,441,annotatable,marked,kernel/src/kernel.rs,689,branch FLUX-* marker within ±6 lines of effective_frame,high,
0x1dcc,unwrap_failed,unwrap_option,"<kernel::kernel::Kernel>::kernel_loop::<nrf52840dk::Platform, nrf52::chip::NRF52<nrf52840::interrupt_service::Nrf52840DefaultPeripherals>, 8>",./kernel/src/scheduler/round_robin.rs,100,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/option.rs,978,./kernel/src/kernel.rs,441,annotatable,marked,kernel/src/scheduler/round_robin.rs,100,branch FLUX-* marker within ±6 lines of effective_frame,high,
0x1dec,unwrap_failed,unwrap_option,"<kernel::kernel::Kernel>::kernel_loop::<nrf52840dk::Platform, nrf52::chip::NRF52<nrf52840::interrupt_service::Nrf52840DefaultPeripherals>, 8>",./kernel/src/grant.rs,1244,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/option.rs,978,./kernel/src/kernel.rs,441,annotatable,marked,kernel/src/grant.rs,1244,branch FLUX-* marker within ±6 lines of effective_frame,high,
0x1e78,unwrap_failed,unwrap_option,"<kernel::kernel::Kernel>::kernel_loop::<nrf52840dk::Platform, nrf52::chip::NRF52<nrf52840::interrupt_service::Nrf52840DefaultPeripherals>, 8>",./kernel/src/scheduler/round_robin.rs,144,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/option.rs,978,./kernel/src/kernel.rs,441,annotatable,marked,kernel/src/scheduler/round_robin.rs,144,branch FLUX-* marker within ±6 lines of effective_frame,high,
0x3d04,panic_bounds_check,bounds,<kernel::process_standard::ProcessStandard<nrf52::chip::NRF52<nrf52840::interrupt_service::Nrf52840DefaultPeripherals>> as kernel::process::Process>::remove_pending_upcalls,./kernel/src/process_standard.rs,289,./kernel/src/collections/ring_buffer.rs,,./kernel/src/process_standard.rs,286,annotatable,marked,kernel/src/process_standard.rs,289,no FLUX-* marker found in file within reasonable window,high,needs new marker
0x3206,panic_fmt,explicit_panic,<kernel::process_standard::ProcessStandard<nrf52::chip::NRF52<nrf52840::interrupt_service::Nrf52840DefaultPeripherals>> as kernel::process::Process>::set_fault_state,./kernel/src/process_standard.rs,370,./kernel/src/process_standard.rs,370,./kernel/src/process_standard.rs,370,annotatable,marked,kernel/src/process_standard.rs,370,branch FLUX-* marker within ±6 lines of effective_frame,high,
0x2c26,panic_bounds_check,bounds,<kernel::process_standard::ProcessStandard<nrf52::chip::NRF52<nrf52840::interrupt_service::Nrf52840DefaultPeripherals>> as kernel::process::Process>::dequeue_task,./kernel/src/collections/ring_buffer.rs,151,./kernel/src/collections/ring_buffer.rs,151,./kernel/src/process_standard.rs,457,annotatable,marked,kernel/src/collections/ring_buffer.rs,151,"branch FLUX-* marker at line 167 (Δ=+16, line-shift from inserted annotations)",medium,marker exists at offset; verify visually
0x2e94,panic_bounds_check,bounds,<kernel::process_standard::ProcessStandard<nrf52::chip::NRF52<nrf52840::interrupt_service::Nrf52840DefaultPeripherals>> as kernel::process::Process>::remove_upcall,./kernel/src/process_standard.rs,462,./kernel/src/collections/ring_buffer.rs,,./kernel/src/process_standard.rs,461,annotatable,marked,kernel/src/process_standard.rs,462,FLUX-TODO-BLOCKED marker (insertion-point hazard),high,
0x463a,unwrap_failed,unwrap_result,<kernel::process_standard::ProcessStandard<nrf52::chip::NRF52<nrf52840::interrupt_service::Nrf52840DefaultPeripherals>> as kernel::process::Process>::setup_mpu,./kernel/src/process_standard.rs,531,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/result.rs,1061,./kernel/src/process_standard.rs,531,annotatable,marked,kernel/src/process_standard.rs,531,branch FLUX-* marker within ±6 lines of effective_frame,high,
0x10df4,panic_fmt,explicit_panic,<kernel::processbuffer::ReadableProcessSlice>::copy_to_slice::len_mismatch_fail,./kernel/src/processbuffer.rs,759,./kernel/src/processbuffer.rs,759,./kernel/src/processbuffer.rs,759,annotatable,marked,kernel/src/processbuffer.rs,759,branch FLUX-* marker within ±6 lines of effective_frame,high,
0x10e1c,slice_end_index_len_fail,slice_end,<kernel::processbuffer::ReadableProcessSlice as core::ops::index::Index<core::ops::range::Range<usize>>>::index,./kernel/src/processbuffer.rs,857,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/slice/index.rs,437,./kernel/src/processbuffer.rs,857,annotatable,marked,kernel/src/processbuffer.rs,857,branch FLUX-* marker within ±6 lines of effective_frame,high,
0x10ea8,panic_fmt,explicit_panic,<kernel::processbuffer::WriteableProcessSlice>::copy_from_slice::len_mismatch_fail,./kernel/src/processbuffer.rs,1006,./kernel/src/processbuffer.rs,1006,./kernel/src/processbuffer.rs,1006,annotatable,marked,kernel/src/processbuffer.rs,1006,branch FLUX-* marker within ±6 lines of effective_frame,high,
0x554a,panic_fmt,explicit_panic,<capsules_core::i2c_master_slave_driver::I2CMasterSlaveDriver<nrf52::i2c::TWI> as kernel::syscall_driver::SyscallDriver>::command,./kernel/src/syscall_driver.rs,,./kernel/src/syscall_driver.rs,,./kernel/src/syscall_driver.rs,,no_line,recovered-no-line,kernel/src/syscall_driver.rs,117,flux-flavor regex search inside enclosing fn body,low,no explicit_panic pattern found in fn body; line=fn entry
0x794c,panic_fmt,explicit_panic,<capsules_core::button::Button<nrf5x::gpio::GPIOPin> as kernel::syscall_driver::SyscallDriver>::command,./kernel/src/syscall_driver.rs,,./kernel/src/syscall_driver.rs,,./kernel/src/syscall_driver.rs,,no_line,recovered-no-line,kernel/src/syscall_driver.rs,117,flux-flavor regex search inside enclosing fn body,low,no explicit_panic pattern found in fn body; line=fn entry
0x10f5c,slice_index_order_fail,slice_order,<kernel::utilities::binary_write::WriteToBinaryOffsetWrapper as core::fmt::Write>::write_str,./kernel/src/utilities/binary_write.rs,125,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/slice/index.rs,434,./kernel/src/utilities/binary_write.rs,125,annotatable,marked,kernel/src/utilities/binary_write.rs,125,branch FLUX-* marker within ±6 lines of effective_frame,high,
0xa0ec,slice_index_order_fail,slice_order,<kernel::utilities::leasable_buffer::SubSliceMut<u8>>::active_slice,./kernel/src/utilities/leasable_buffer.rs,262,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/slice/index.rs,434,./kernel/src/utilities/leasable_buffer.rs,262,annotatable,marked,kernel/src/utilities/leasable_buffer.rs,262,branch FLUX-* marker within ±6 lines of effective_frame,high,
0x10fae,panic_fmt,explicit_panic,kernel::utilities::static_init::static_buf_check_used,./kernel/src/utilities/static_init.rs,49,./kernel/src/utilities/static_init.rs,49,./kernel/src/utilities/static_init.rs,49,annotatable,marked,kernel/src/utilities/static_init.rs,49,branch FLUX-* marker within ±6 lines of effective_frame,high,
0x13258,panic_fmt,explicit_panic,"<<kernel::deferred_call::DynDefCallRef>::new<capsules_extra::ieee802154::driver::RadioDriver<capsules_extra::ieee802154::virtual_mac::MacUser<capsules_extra::ieee802154::framer::Framer<capsules_extra::ieee802154::mac::AwakeMac<nrf52840::ieee802154_radio::Radio>, capsules_core::virtualizers::virtual_aes_ccm::VirtualAES128CCM<nrf5x::aes::AesECB>>>>>::{closure#0} as core::ops::function::FnOnce<(*const (),)>>::call_once",./kernel/src/grant.rs,1421,./kernel/src/grant.rs,1421,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/ops/function.rs,250,annotatable,marked,kernel/src/grant.rs,1421,branch FLUX-* marker within ±6 lines of effective_frame,high,
0x1ad0e,panic_bounds_check,bounds,"<capsules_core::process_console::ProcessConsole<10, capsules_core::virtualizers::virtual_alarm::VirtualMuxAlarm<nrf5x::rtc::Rtc>, components::process_console::Capability> as kernel::hil::uart::ReceiveClient>::received_buffer",./libraries/tock-cells/src/take_cell.rs,121,./capsules/core/src/process_console.rs,,./capsules/core/src/process_console.rs,1186,annotatable,marked,libraries/tock-cells/src/take_cell.rs,121,no FLUX-* marker anywhere in file,high,needs new marker
0x1ad24,panic_bounds_check,bounds,"<capsules_core::process_console::ProcessConsole<10, capsules_core::virtualizers::virtual_alarm::VirtualMuxAlarm<nrf5x::rtc::Rtc>, components::process_console::Capability> as kernel::hil::uart::ReceiveClient>::received_buffer",./libraries/tock-cells/src/take_cell.rs,121,./capsules/core/src/process_console.rs,,./capsules/core/src/process_console.rs,1186,annotatable,marked,libraries/tock-cells/src/take_cell.rs,121,no FLUX-* marker anywhere in file,high,needs new marker
0x1ad34,panic_bounds_check,bounds,"<capsules_core::process_console::ProcessConsole<10, capsules_core::virtualizers::virtual_alarm::VirtualMuxAlarm<nrf5x::rtc::Rtc>, components::process_console::Capability> as kernel::hil::uart::ReceiveClient>::received_buffer",./libraries/tock-cells/src/take_cell.rs,121,./capsules/core/src/process_console.rs,,./capsules/core/src/process_console.rs,1186,annotatable,marked,libraries/tock-cells/src/take_cell.rs,121,no FLUX-* marker anywhere in file,high,needs new marker
0x1ad54,panic_bounds_check,bounds,"<capsules_core::process_console::ProcessConsole<10, capsules_core::virtualizers::virtual_alarm::VirtualMuxAlarm<nrf5x::rtc::Rtc>, components::process_console::Capability> as kernel::hil::uart::ReceiveClient>::received_buffer",./libraries/tock-cells/src/take_cell.rs,121,./capsules/core/src/process_console.rs,,./capsules/core/src/process_console.rs,1186,annotatable,marked,libraries/tock-cells/src/take_cell.rs,121,no FLUX-* marker anywhere in file,high,needs new marker
0x1cfe4,unwrap_failed,unwrap_option,"<capsules_extra::tickv::TicKVSystem<capsules_extra::mx25r6435f::MX25R6435F<capsules_core::virtualizers::virtual_spi::VirtualSpiMasterDevice<nrf52::spi::SPIM>, nrf5x::gpio::GPIOPin, capsules_core::virtualizers::virtual_alarm::VirtualMuxAlarm<nrf5x::rtc::Rtc>>, capsules_extra::sip_hash::SipHasher24, 4096> as kernel::hil::flash::Client<capsules_extra::mx25r6435f::MX25R6435F<capsules_core::virtualizers::virtual_spi::VirtualSpiMasterDevice<nrf52::spi::SPIM>, nrf5x::gpio::GPIOPin, capsules_core::virtualizers::virtual_alarm::VirtualMuxAlarm<nrf5x::rtc::Rtc>>>>::read_complete",./libraries/tickv/src/async_ops.rs,316,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/option.rs,978,./capsules/extra/src/tickv.rs,417,annotatable,marked,libraries/tickv/src/async_ops.rs,316,"branch FLUX-* marker at line 330 (Δ=+14, line-shift from inserted annotations)",medium,marker exists at offset; verify visually
0x16672,slice_end_index_len_fail,slice_end,"<capsules_extra::tickv::TicKVSystem<capsules_extra::mx25r6435f::MX25R6435F<capsules_core::virtualizers::virtual_spi::VirtualSpiMasterDevice<nrf52::spi::SPIM>, nrf5x::gpio::GPIOPin, capsules_core::virtualizers::virtual_alarm::VirtualMuxAlarm<nrf5x::rtc::Rtc>>, capsules_extra::sip_hash::SipHasher24, 4096> as capsules_extra::tickv::KVSystem>::append_key",./libraries/tickv/src/async_ops.rs,199,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/slice/index.rs,437,./capsules/extra/src/tickv.rs,672,annotatable,marked,libraries/tickv/src/async_ops.rs,199,branch FLUX-* marker within ±6 lines of effective_frame,high,
0x122ea,unwrap_failed,unwrap_option,<nrf52::usbd::Usbd>::get_state,./libraries/tock-cells/src/optional_cell.rs,197,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/option.rs,978,./chips/nrf52/src/usbd.rs,832,annotatable,marked,libraries/tock-cells/src/optional_cell.rs,197,branch FLUX-* marker within ±6 lines of effective_frame,high,
0x1865a,unwrap_failed,unwrap_option,"<tickv::async_ops::AsyncTicKV<capsules_extra::tickv::TickFSFlashCtrl<capsules_extra::mx25r6435f::MX25R6435F<capsules_core::virtualizers::virtual_spi::VirtualSpiMasterDevice<nrf52::spi::SPIM>, nrf5x::gpio::GPIOPin, capsules_core::virtualizers::virtual_alarm::VirtualMuxAlarm<nrf5x::rtc::Rtc>>>, 4096>>::continue_operation",./libraries/tickv/src/async_ops.rs,340,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/option.rs,978,./libraries/tickv/src/async_ops.rs,340,annotatable,marked,libraries/tickv/src/async_ops.rs,340,no FLUX-* marker found in file within reasonable window,medium,needs new marker
